parent_id	result_id	system	version	claim	metric_scope	qualifying_basis	primary_source	artifact_status	disposition_code	disposition	source_card
2506.02959	2506.02959:seqxgpt	SeqXGPT	SeqXGPT	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.02959	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	Full-text source 2506.02959
2506.02959	2506.02959:detectgpt	DetectGPT	DetectGPT	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.02959	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	Full-text source 2506.02959
2506.02959	2506.02959:npr	NPR	NPR	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.02959	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	Full-text source 2506.02959
2506.02959	2506.02959:fastdetectgpt	FastDetectGPT	FastDetectGPT	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.02959	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	Full-text source 2506.02959
2506.02959	2506.02959:logprob	Log-probability	Log-probability	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.02959	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	Full-text source 2506.02959
2506.02959	2506.02959:rank	Rank	Rank	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.02959	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	Full-text source 2506.02959
2506.02959	2506.02959:logrank	LogRank	LogRank	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.02959	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	Full-text source 2506.02959
2506.02959	2506.02959:entropy	Entropy	Entropy	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.02959	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	Full-text source 2506.02959
2506.02959	2506.02959:lrr	LRR	LRR	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.02959	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	Full-text source 2506.02959
2506.02959	2506.02959:xlnet	HACo-Det XLNet	HACo-Det XLNet	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.02959	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	Full-text source 2506.02959
2506.02959	2506.02959:roberta	HACo-Det RoBERTa	HACo-Det RoBERTa	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	main and Appendix Table 16; each listed detector/statistic/backbone has a human- or machine-class F1 >=0.90 on at least one fine-grained coauthorship slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.02959	F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	reject_scope	named fine-grained human/AI span or sentence classifier/statistic. F1 and superiority claims concern word- and sentence-level human-AI coauthoring localization, not document detection.	Full-text source 2506.02959
2506.01702	2506.01702:gemma2-2b	Gemma-2-2B submitted detector	Gemma-2-2B submitted detector	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.01702	The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	retain_reject	named supervised LM classifier, with the mdok robust fine-tuning recipe where named. The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	Full-text source 2506.01702
2506.01702	2506.01702:gemma2-9b-it	Gemma-2-9B-IT submitted detector	Gemma-2-9B-IT submitted detector	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.01702	The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	retain_reject	named supervised LM classifier, with the mdok robust fine-tuning recipe where named. The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	Full-text source 2506.01702
2506.01702	2506.01702:qwen3-4b	Qwen3-4B-Base submitted detector	Qwen3-4B-Base submitted detector	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.01702	The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	retain_reject	named supervised LM classifier, with the mdok robust fine-tuning recipe where named. The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	Full-text source 2506.01702
2506.01702	2506.01702:qwen3-8b	Qwen3-8B-Base submitted detector	Qwen3-8B-Base submitted detector	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.01702	The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	retain_reject	named supervised LM classifier, with the mdok robust fine-tuning recipe where named. The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	Full-text source 2506.01702
2506.01702	2506.01702:qwen3-14b	Qwen3-14B-Base submitted detector	Qwen3-14B-Base submitted detector	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.01702	The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	retain_reject	named supervised LM classifier, with the mdok robust fine-tuning recipe where named. The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	Full-text source 2506.01702
2506.01702	2506.01702:mdok-binary	mdok binary detector	mdok binary detector	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.01702	The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	retain_reject	named supervised LM classifier, with the mdok robust fine-tuning recipe where named. The first-ranked 14B mdok system has official test AUROC 0.853 and F1 0.898; its public source ships no trained state, inference timing, low-FPR row, or fixed A6000 comparison.	Full-text source 2506.01702
2506.01702	2506.01702:tfidf-baseline	TF-IDF validation baseline	TF-IDF validation baseline	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	Tables 1-2 and official Table 4; the TF-IDF validation baseline and all six submitted binary states exceed 0.99 on a validation metric, but OOD AUROC is 0.592-0.700 and official mdok AUROC/F1 0.853/0.898	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2506.01702	The near-perfect value is validation-only and does not survive the paper's OOD evaluation basis; no fitted vectorizer/classifier, transferable low-FPR calibration, or fixed A6000 timing is released.	retain_reject	a directly supervised linear classifier over TF-IDF text features. The near-perfect value is validation-only and does not survive the paper's OOD evaluation basis; no fitted vectorizer/classifier, transferable low-FPR calibration, or fixed A6000 timing is released.	Full-text source 2506.01702
2505.15261	2505.15261:full	Full AGENT-X	Full AGENT-X	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.15261	Multiple reasoning LLM agents provide no plausible near-Binoculars latency or fixed public deployment artifact.	retain_reject	multi-LLM-agent routing/guidelines/voting with the named component removed. Multiple reasoning LLM agents provide no plausible near-Binoculars latency or fixed public deployment artifact.	Full-text source 2505.15261
2505.15261	2505.15261:without-multi-agent	AGENT-X without multi-agent	AGENT-X without multi-agent	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.15261	Multiple reasoning LLM agents provide no plausible near-Binoculars latency or fixed public deployment artifact.	retain_reject	multi-LLM-agent routing/guidelines/voting with the named component removed. Multiple reasoning LLM agents provide no plausible near-Binoculars latency or fixed public deployment artifact.	Full-text source 2505.15261
2505.15261	2505.15261:without-guidelines	AGENT-X without guidelines	AGENT-X without guidelines	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.15261	Multiple reasoning LLM agents provide no plausible near-Binoculars latency or fixed public deployment artifact.	retain_reject	multi-LLM-agent routing/guidelines/voting with the named component removed. Multiple reasoning LLM agents provide no plausible near-Binoculars latency or fixed public deployment artifact.	Full-text source 2505.15261
2505.15261	2505.15261:without-adaptive-routing	AGENT-X without adaptive routing	AGENT-X without adaptive routing	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.15261	Multiple reasoning LLM agents provide no plausible near-Binoculars latency or fixed public deployment artifact.	retain_reject	multi-LLM-agent routing/guidelines/voting with the named component removed. Multiple reasoning LLM agents provide no plausible near-Binoculars latency or fixed public deployment artifact.	Full-text source 2505.15261
2505.15261	2505.15261:without-steer-calibration	AGENT-X without steer calibration	AGENT-X without steer calibration	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007	Tables 1-3; every listed full/ablation state has a domain AUROC >=0.90, while only full AGENT-X averages 0.9007	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.15261	Multiple reasoning LLM agents provide no plausible near-Binoculars latency or fixed public deployment artifact.	retain_reject	multi-LLM-agent routing/guidelines/voting with the named component removed. Multiple reasoning LLM agents provide no plausible near-Binoculars latency or fixed public deployment artifact.	Full-text source 2505.15261
2505.14271	2505.14271:llmdetectaive	LLM-DetectAIve	LLM-DetectAIve	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.14271	This direct comparison classifier is individually retained, but the paper supplies no frozen transferable state, low-FPR cross-distribution evidence, or fixed A6000 timing sufficient for promotion.	retain_reject	named supervised baseline or FAID contrastive encoder plus vector-database clusterer configuration. This direct comparison classifier is individually retained, but the paper supplies no frozen transferable state, low-FPR cross-distribution evidence, or fixed A6000 timing sufficient for promotion.	Full-text source 2505.14271
2505.14271	2505.14271:t5-sentinel	T5-Sentinel	T5-Sentinel	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.14271	This direct comparison classifier is individually retained, but the paper supplies no frozen transferable state, low-FPR cross-distribution evidence, or fixed A6000 timing sufficient for promotion.	retain_reject	named supervised baseline or FAID contrastive encoder plus vector-database clusterer configuration. This direct comparison classifier is individually retained, but the paper supplies no frozen transferable state, low-FPR cross-distribution evidence, or fixed A6000 timing sufficient for promotion.	Full-text source 2505.14271
2505.14271	2505.14271:faid	FAID default	FAID default	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.14271	The result is fine-grained multilingual academic and hybrid attribution rather than the fixed binary general-document task.	reject_scope	named supervised baseline or FAID contrastive encoder plus vector-database clusterer configuration. The result is fine-grained multilingual academic and hybrid attribution rather than the fixed binary general-document task.	Full-text source 2505.14271
2505.14271	2505.14271:faid-multilingual-e5	FAID multilingual-e5 encoder	FAID multilingual-e5 encoder	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.14271	The result is fine-grained multilingual academic and hybrid attribution rather than the fixed binary general-document task.	reject_scope	named supervised baseline or FAID contrastive encoder plus vector-database clusterer configuration. The result is fine-grained multilingual academic and hybrid attribution rather than the fixed binary general-document task.	Full-text source 2505.14271
2505.14271	2505.14271:faid-xlmr	FAID XLM-RoBERTa encoder	FAID XLM-RoBERTa encoder	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.14271	The result is fine-grained multilingual academic and hybrid attribution rather than the fixed binary general-document task.	reject_scope	named supervised baseline or FAID contrastive encoder plus vector-database clusterer configuration. The result is fine-grained multilingual academic and hybrid attribution rather than the fixed binary general-document task.	Full-text source 2505.14271
2505.14271	2505.14271:faid-unsup-simcse-xlmr	FAID UnSup-SimCSE-XLM-RoBERTa encoder	FAID UnSup-SimCSE-XLM-RoBERTa encoder	Table 12 reports the UnSup-SimCSE-XLM-RoBERTa FAID encoder at 92.12% accuracy and 91.75% macro F1 on known generators, falling to 87.45%/86.90% on unseen generators.	Table 12 reports the UnSup-SimCSE-XLM-RoBERTa FAID encoder at 92.12% accuracy and 91.75% macro F1 on known generators, falling to 87.45%/86.90% on unseen generators.	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.14271	The known-generator high score falls below 0.90 on unseen generators, and the retained vector-database lookup violates the no-retrieval boundary; no exact fitted detector or comparable timing is released.	exclude_retrieval	the FAID multi-task contrastive detector using an UnSup-SimCSE-XLM-RoBERTa encoder and its retained vector database. The known-generator high score falls below 0.90 on unseen generators, and the retained vector-database lookup violates the no-retrieval boundary; no exact fitted detector or comparable timing is released.	Full-text source 2505.14271
2505.14271	2505.14271:faid-knn	FAID k-nearest-neighbors clustering	FAID k-nearest-neighbors clustering	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.14271	The result is fine-grained multilingual academic and hybrid attribution rather than the fixed binary general-document task.	reject_scope	named supervised baseline or FAID contrastive encoder plus vector-database clusterer configuration. The result is fine-grained multilingual academic and hybrid attribution rather than the fixed binary general-document task.	Full-text source 2505.14271
2505.14271	2505.14271:faid-fuzzy-cmeans	FAID fuzzy C-means clustering	FAID fuzzy C-means clustering	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice	Tables 1, 12, and 13; two baselines, FAID, three alternate encoders, and two alternate clusterers have accuracy/F1 >=0.90 on a known or unseen-generator slice	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.14271	The result is fine-grained multilingual academic and hybrid attribution rather than the fixed binary general-document task.	reject_scope	named supervised baseline or FAID contrastive encoder plus vector-database clusterer configuration. The result is fine-grained multilingual academic and hybrid attribution rather than the fixed binary general-document task.	Full-text source 2505.14271
2505.13855	2505.13855:qwen18b	Qwen1.5-1.8B	Qwen1.5-1.8B	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.13855	Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	retain_reject	named dense/MoE baseline or ensemble of domain experts; DoGEN uses learned top-2 domain routing. Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	Full-text source 2505.13855
2505.13855	2505.13855:qwen32b	Qwen1.5-32B	Qwen1.5-32B	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.13855	Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	retain_reject	named dense/MoE baseline or ensemble of domain experts; DoGEN uses learned top-2 domain routing. Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	Full-text source 2505.13855
2505.13855	2505.13855:qwen-moe	Qwen MoE	Qwen MoE	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.13855	Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	retain_reject	named dense/MoE baseline or ensemble of domain experts; DoGEN uses learned top-2 domain routing. Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	Full-text source 2505.13855
2505.13855	2505.13855:equal-vote	Equal Vote	Equal Vote	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.13855	Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	retain_reject	named dense/MoE baseline or ensemble of domain experts; DoGEN uses learned top-2 domain routing. Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	Full-text source 2505.13855
2505.13855	2505.13855:weighted-vote	Weighted Vote	Weighted Vote	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.13855	Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	retain_reject	named dense/MoE baseline or ensemble of domain experts; DoGEN uses learned top-2 domain routing. Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	Full-text source 2505.13855
2505.13855	2505.13855:jt-domain	JT-Domain	JT-Domain	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Tables 1-2; every fitted/ensemble configuration crosses 0.90 on MAGE or RAID; DoGEN aggregates are 0.9760 and 0.9581 AUROC	Named submitted/proposed/fitted configuration with a threshold metric or explicit high-performance result in the cited full-text table scope.	https://arxiv.org/abs/2505.13855	Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	retain_reject	named dense/MoE baseline or ensemble of domain experts; DoGEN uses learned top-2 domain routing. Supervised ensemble gains lack a released state and like-for-like operating-point and speed evidence.	Full-text source 2505.13855
